CODE,MeanSalience,SumSalience,SmithsS
IL01,1,1,0.3333333333333333
ST02,0.8333333333333334,2.5,0.8333333333333334
CF01,0.6666666666666666,0.6666666666666666,0.2222222222222222
SA01,0.3333333333333333,0.3333333333333333,0.1111111111111111
ST10,0.6666666666666666,0.6666666666666666,0.2222222222222222
SA02,0.3333333333333333,0.3333333333333333,0.1111111111111111
